review_id,customer_id,book_id,rating,review_text,created_at
3582,2135,1,3,Decent read. Not my favourite but not bad either.,2024-07-31 15:36:00
682,1922,1,5,Absolutely loved this book — couldn't put it down!,2024-01-25 06:15:00
1246,1654,1,4,Well-written and engaging. A few plot holes but forgivable.,2021-11-02 18:55:00
5172,1941,3,5,,2024-09-17 17:48:00
2657,2512,1,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2024-09-01 09:50:00
3290,2421,8,3,Average. Had its moments but failed to really engage me.,2022-01-12 19:01:00
4529,468,3,3,Average. Had its moments but failed to really engage me.,2022-01-24 07:44:00
4600,2729,40,5,Brilliant narrative. The characters feel genuinely real.,2023-02-28 17:57:00
516,749,3,4,A very good read overall. Some chapters were slow but worth it.,2020-03-13 18:29:00
5306,957,15,5,I finished this in two sittings. Absolutely riveting.,2024-08-02 21:21:00
1915,2350,9,3,"Some interesting parts, but overall felt underwhelming.",2024-12-02 08:13:00
3911,2288,2,4,Above average. Would recommend to fans of the genre.,2023-11-09 20:03:00
1563,1097,7,3,Had potential but did not quite deliver on its promise.,2021-08-22 06:52:00
4836,622,11,2,Disappointed. Expected much more based on the reviews.,2024-08-15 08:18:00
5405,898,50,5,Absolutely loved this book — couldn't put it down!,2024-04-05 14:26:00
3051,2172,4,5,,2024-10-23 20:16:00
1213,1720,3,3,Average. Had its moments but failed to really engage me.,2023-11-03 20:57:00
4670,1858,7,4,Above average. Would recommend to fans of the genre.,2022-09-11 11:44:00
2286,1131,3,4,Above average. Would recommend to fans of the genre.,2023-12-20 23:44:00
4186,1685,1,4,Liked it. The first half is stronger than the second.,2021-11-01 17:56:00
1454,2510,1,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2022-07-07 10:59:00
2627,2154,1,4,"Good book, though the ending felt a little rushed.",2024-11-25 06:36:00
2638,1038,7,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2024-02-24 12:33:00
5290,2257,2,4,Well-written and engaging. A few plot holes but forgivable.,2024-06-05 17:34:00
4147,1939,2,5,,2024-11-15 12:12:00
5531,1475,15,4,"Good book, though the ending felt a little rushed.",2024-05-01 10:03:00
3586,2399,16,4,A very good read overall. Some chapters were slow but worth it.,2022-09-02 09:43:00
4906,328,18,3,Decent read. Not my favourite but not bad either.,2024-09-23 20:22:00
2928,2711,1,3,It was okay. The hype around this book is a bit overstated.,2023-01-30 11:47:00
358,56,10,3,Average. Had its moments but failed to really engage me.,2021-08-15 18:14:00
30,755,27,4,Mostly great. The middle section drags a bit.,2022-06-18 12:52:00
5442,2317,4,3,It was okay. The hype around this book is a bit overstated.,2022-10-30 19:55:00
363,1834,1,4,"Good book, though the ending felt a little rushed.",2024-09-29 18:30:00
4905,1151,7,4,Liked it. The first half is stronger than the second.,2022-03-13 12:18:00
3296,138,1,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2022-11-16 11:19:00
3281,2709,1,3,"Mixed feelings. Good premise, mediocre execution.",2024-12-18 22:17:00
3409,2683,12,4,Well-written and engaging. A few plot holes but forgivable.,2024-01-14 15:55:00
2749,1065,1,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2021-01-28 06:39:00
3813,2623,16,5,Beautifully written. The author's style is simply stunning.,2023-01-06 11:02:00
1441,571,6,3,Decent read. Not my favourite but not bad either.,2024-08-21 12:05:00
5012,190,1,3,"Mixed feelings. Good premise, mediocre execution.",2023-08-31 08:39:00
4560,2399,2,2,Overrated. I did not enjoy the characters at all.,2023-04-24 17:41:00
4447,2233,2,5,Exceeded all my expectations. Truly extraordinary.,2022-05-25 18:33:00
3300,2583,2,3,Decent read. Not my favourite but not bad either.,2023-09-11 13:32:00
5501,262,17,3,Neither great nor terrible. Passes the time.,2024-03-23 13:27:00
1301,1319,31,5,A masterpiece. Every chapter left me wanting more.,2021-11-20 20:26:00
758,2396,1,3,,2024-12-27 15:22:00
2476,2412,21,4,"Good book, though the ending felt a little rushed.",2022-11-20 09:05:00
372,2732,1,5,Brilliant narrative. The characters feel genuinely real.,2024-10-21 23:47:00
2885,1225,15,4,A very good read overall. Some chapters were slow but worth it.,2023-05-11 08:08:00
1931,2621,3,2,The plot felt disjointed and the pacing was off throughout.,2023-05-02 09:01:00
5599,1173,6,2,The plot felt disjointed and the pacing was off throughout.,2024-05-03 16:16:00
574,1402,31,4,Liked it. The first half is stronger than the second.,2021-10-19 12:55:00
5539,179,1,3,"Some interesting parts, but overall felt underwhelming.",2024-11-10 08:46:00
2553,1645,1,3,Decent read. Not my favourite but not bad either.,2024-10-04 17:24:00
4457,2261,8,3,Neither great nor terrible. Passes the time.,2023-11-02 16:32:00
2999,587,2,4,"Good book, though the ending felt a little rushed.",2024-12-30 23:57:00
5446,1480,3,4,Liked it. The first half is stronger than the second.,2023-11-10 20:45:00
5223,355,2,4,"Good book, though the ending felt a little rushed.",2021-01-26 19:14:00
3982,1809,13,4,Well-written and engaging. A few plot holes but forgivable.,2024-02-15 11:59:00
4353,1137,9,5,Absolutely loved this book — couldn't put it down!,2024-11-02 13:47:00
1294,352,26,3,It was okay. The hype around this book is a bit overstated.,2024-03-19 13:42:00
3151,1301,13,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2021-07-21 06:26:00
2623,73,8,3,Had potential but did not quite deliver on its promise.,2024-07-13 08:27:00
3522,111,3,3,It was okay. The hype around this book is a bit overstated.,2024-07-02 11:32:00
426,789,2,3,Average. Had its moments but failed to really engage me.,2024-12-26 16:46:00
1296,1626,8,2,Overrated. I did not enjoy the characters at all.,2024-08-18 20:32:00
2071,965,15,4,Mostly great. The middle section drags a bit.,2024-12-31 10:24:00
2994,1640,1,3,,2024-11-07 19:08:00
1731,390,28,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2022-02-24 22:40:00
535,825,1,3,Decent read. Not my favourite but not bad either.,2024-06-16 18:26:00
5546,1426,14,4,"Good book, though the ending felt a little rushed.",2021-08-03 18:06:00
2318,2539,74,2,Not for me. The writing style felt very dated.,2024-11-16 05:03:00
3106,2319,1,3,Average. Had its moments but failed to really engage me.,2024-10-28 21:22:00
4903,956,10,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2022-08-04 08:45:00
4895,1511,1,5,Brilliant narrative. The characters feel genuinely real.,2022-02-14 18:36:00
3427,1451,1,3,Decent read. Not my favourite but not bad either.,2022-11-30 08:01:00
2814,1874,13,4,Mostly great. The middle section drags a bit.,2024-09-30 16:50:00
4615,2329,1,4,A very good read overall. Some chapters were slow but worth it.,2024-02-08 11:19:00
718,1289,4,4,Above average. Would recommend to fans of the genre.,2024-04-25 21:21:00
4174,1057,13,2,Overrated. I did not enjoy the characters at all.,2021-07-12 14:23:00
3183,2617,1,4,"Good book, though the ending felt a little rushed.",2024-02-16 18:20:00
5150,2388,1,4,Mostly great. The middle section drags a bit.,2024-08-05 20:54:00
1104,1282,3,3,It was okay. The hype around this book is a bit overstated.,2023-08-09 13:05:00
3422,2462,13,2,Not for me. The writing style felt very dated.,2024-11-07 08:35:00
526,1787,4,3,Decent read. Not my favourite but not bad either.,2024-02-28 22:43:00
4551,1370,11,4,Liked it. The first half is stronger than the second.,2024-02-19 08:32:00
3369,61,4,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2022-10-08 17:41:00
4032,1030,2,4,A very good read overall. Some chapters were slow but worth it.,2024-06-06 18:14:00
2652,2129,4,2,,2022-10-05 12:12:00
1626,796,3,4,Above average. Would recommend to fans of the genre.,2024-10-12 07:26:00
1710,105,6,2,The plot felt disjointed and the pacing was off throughout.,2024-08-21 10:21:00
4744,114,6,3,Average. Had its moments but failed to really engage me.,2023-02-13 11:16:00
5225,2270,4,6,It was okay. The hype around this book is a bit overstated.,2022-03-06 19:11:00
4624,1589,3,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2022-11-12 10:40:00
1266,2589,4,3,Decent read. Not my favourite but not bad either.,2024-12-11 18:52:00
2295,314,1,3,"Mixed feelings. Good premise, mediocre execution.",2024-06-19 16:38:00
323,2734,3,4,Liked it. The first half is stronger than the second.,2022-06-16 14:36:00
974,1886,1,4,,2024-11-05 13:04:00
2281,42,62,3,Had potential but did not quite deliver on its promise.,2024-05-08 14:08:00
4749,1001,1,4,Well-written and engaging. A few plot holes but forgivable.,2024-07-02 18:02:00
1201,1101,3,3,,2022-12-28 07:31:00
4635,2566,114,3,"Some interesting parts, but overall felt underwhelming.",2024-12-31 12:55:00
1392,101,1,3,Average. Had its moments but failed to really engage me.,2024-12-13 17:53:00
1415,2621,6,3,"Some interesting parts, but overall felt underwhelming.",2021-09-02 15:36:00
4410,2300,1,4,,2023-09-28 13:38:00
2966,2354,7,4,Mostly great. The middle section drags a bit.,2022-08-06 06:52:00
501,873,3,4,Above average. Would recommend to fans of the genre.,2021-11-29 10:23:00
5002,723,93,4,"Good book, though the ending felt a little rushed.",2024-06-15 16:14:00
2253,98,9,2,Struggled to get through it. The story meanders endlessly.,2024-12-09 17:48:00
2794,789,9,3,It was okay. The hype around this book is a bit overstated.,2023-03-03 05:34:00
1060,233,3,2,The plot felt disjointed and the pacing was off throughout.,2024-05-12 12:23:00
3465,2160,4,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2024-11-02 18:33:00
2509,373,1,3,Had potential but did not quite deliver on its promise.,2024-09-20 08:18:00
5400,2218,5,3,Neither great nor terrible. Passes the time.,2020-04-06 06:45:00
3848,1563,2,5,A masterpiece. Every chapter left me wanting more.,2024-02-29 19:52:00
905,500,9,5,I finished this in two sittings. Absolutely riveting.,2021-01-22 16:26:00
3879,1,2,3,Average. Had its moments but failed to really engage me.,2024-12-19 14:52:00
2736,420,35,4,Above average. Would recommend to fans of the genre.,2023-04-07 21:25:00
822,2623,1,4,Mostly great. The middle section drags a bit.,2024-06-10 19:24:00
4279,2256,1,-1,"Good book, though the ending felt a little rushed.",2023-06-02 18:10:00
2294,2623,2,3,"Some interesting parts, but overall felt underwhelming.",2021-08-07 13:56:00
3098,2299,7,3,Neither great nor terrible. Passes the time.,2024-10-29 09:20:00
5300,306,1,5,The writing is exceptional and the story gripped me from page one.,2023-06-21 10:27:00
26,480,1,5,The writing is exceptional and the story gripped me from page one.,2024-06-22 19:17:00
5020,2658,1,3,Had potential but did not quite deliver on its promise.,2024-05-03 07:44:00
975,2177,1,4,Liked it. The first half is stronger than the second.,2024-05-16 16:32:00
3580,422,5,4,"Good book, though the ending felt a little rushed.",2024-04-15 19:26:00
42,2391,1,3,Had potential but did not quite deliver on its promise.,2020-11-30 20:36:00
1974,889,21,4,,2024-11-10 16:38:00
3226,723,2,4,Above average. Would recommend to fans of the genre.,2024-09-14 19:03:00
615,801,8,4,,2021-08-27 03:25:00
348,2318,1,3,Had potential but did not quite deliver on its promise.,2022-11-06 19:23:00
347,2687,1,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2024-04-18 14:18:00
2251,720,1,3,Neither great nor terrible. Passes the time.,2023-03-19 07:22:00
142,1701,1,5,,2024-04-01 09:37:00
4990,2438,1,4,,2021-01-16 20:33:00
940,2589,5,5,A masterpiece. Every chapter left me wanting more.,2024-12-31 12:06:00
197,2185,1,2,Disappointed. Expected much more based on the reviews.,2022-08-16 05:24:00
3652,2556,1,4,Well-written and engaging. A few plot holes but forgivable.,2022-12-26 18:56:00
491,291,2,4,Well-written and engaging. A few plot holes but forgivable.,2023-01-29 11:09:00
4660,2551,1,3,It was okay. The hype around this book is a bit overstated.,2024-11-12 16:37:00
4829,454,1,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2024-07-16 22:19:00
5511,2222,3,1,Could not finish it. Extremely boring.,2021-01-07 18:33:00
3642,208,4,4,Above average. Would recommend to fans of the genre.,2023-02-06 09:52:00
2036,1696,56,4,Liked it. The first half is stronger than the second.,2024-08-22 17:53:00
263,457,2,5,Perfect blend of story and insight. Will read again.,2024-01-01 14:08:00
1512,679,1,4,,2024-12-31 13:46:00
2287,1889,187,2,Overrated. I did not enjoy the characters at all.,2021-06-25 17:42:00
3962,863,69,4,Mostly great. The middle section drags a bit.,2024-12-08 06:36:00
4668,1267,1,5,Exceeded all my expectations. Truly extraordinary.,2024-10-24 20:00:00
3597,1102,1,5,A masterpiece. Every chapter left me wanting more.,2024-04-28 08:49:00
2244,1638,1,4,Mostly great. The middle section drags a bit.,2024-09-17 10:58:00
3621,1690,1,4,,2024-06-15 10:40:00
2218,2242,1,3,It was okay. The hype around this book is a bit overstated.,2021-09-18 13:11:00
5149,1504,1,3,"Some interesting parts, but overall felt underwhelming.",2023-12-20 07:28:00
796,265,3,3,Decent read. Not my favourite but not bad either.,2022-01-17 10:43:00
4390,22,2,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2022-10-02 12:58:00
2002,1584,3,2,Would not recommend. Too slow and the payoff was not worth it.,2021-06-27 13:23:00
4146,100,1,3,"Mixed feelings. Good premise, mediocre execution.",2022-12-03 06:12:00
1162,1351,1,2,Not for me. The writing style felt very dated.,2022-06-02 14:16:00
3432,2298,3,4,"Good book, though the ending felt a little rushed.",2024-12-10 11:22:00
5361,1203,49,3,"Some interesting parts, but overall felt underwhelming.",2023-02-09 07:41:00
542,1868,2,4,Mostly great. The middle section drags a bit.,2023-08-17 06:51:00
5509,1933,1,2,Struggled to get through it. The story meanders endlessly.,2024-12-14 12:11:00
3988,1829,4,3,Decent read. Not my favourite but not bad either.,2023-11-16 14:59:00
5151,1721,7,3,Had potential but did not quite deliver on its promise.,2023-10-24 09:44:00
4533,1923,2,4,Above average. Would recommend to fans of the genre.,2022-02-23 21:06:00
3929,313,1,4,A very good read overall. Some chapters were slow but worth it.,2022-11-23 18:23:00
2951,1442,1,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2024-01-22 17:15:00
346,1860,13,3,"Mixed feelings. Good premise, mediocre execution.",2024-07-14 06:52:00
4418,1895,2,6,I finished this in two sittings. Absolutely riveting.,2024-04-22 15:57:00
465,2040,12,5,,2023-12-16 08:54:00
5058,69,9,2,Not for me. The writing style felt very dated.,2023-10-25 18:00:00
4027,548,5,5,A masterpiece. Every chapter left me wanting more.,2021-11-27 13:29:00
670,1944,13,5,Perfect blend of story and insight. Will read again.,2023-01-15 06:30:00
5304,1608,22,4,A very good read overall. Some chapters were slow but worth it.,2023-09-22 19:22:00
626,487,1,3,"Some interesting parts, but overall felt underwhelming.",2023-12-20 05:27:00
242,151,9,4,A very good read overall. Some chapters were slow but worth it.,2023-03-21 09:48:00
2976,622,2,4,Mostly great. The middle section drags a bit.,2024-12-31 16:39:00
1497,1844,1,5,A masterpiece. Every chapter left me wanting more.,2022-07-25 07:37:00
860,1780,1,2,Struggled to get through it. The story meanders endlessly.,2024-06-20 13:25:00
5440,2268,12,5,Absolutely loved this book — couldn't put it down!,2023-04-02 11:51:00
5143,2174,2,3,It was okay. The hype around this book is a bit overstated.,2024-07-07 01:54:00
3056,2376,1,4,Well-written and engaging. A few plot holes but forgivable.,2021-11-10 21:07:00
5038,1516,3,4,"Good book, though the ending felt a little rushed.",2023-02-02 17:27:00
4136,1705,3,3,"Mixed feelings. Good premise, mediocre execution.",2020-05-26 21:30:00
